Left Upper Arm,Left Lower Arm,Right Upper Arm,Right Lower Arm,Left Thigh,Left Lower Leg,Right Thigh,Right Lower Leg,Left Eye to Nose,Right Eye to Nose,File Name
256.60470763361235,232.38812669457448,255.1416246293316,218.33096859587477,,,,,38.50440061895729,42.77819903861917,p013_8675309.png
285.60538601764796,245.95721278200884,288.9462157336285,237.03385108676534,,,,,42.60236636097056,37.22961811937803,p014_1234.png
302.59468270308747,217.85665569364565,296.9646668825115,308.68634160531684,,,,,27.034110420705368,58.318218519230925,p014_27182.png
344.58821686438847,280.7071283409536,324.0311152025447,210.2013255245383,,,,,45.84787546115115,50.52332876769464,p014_31415.png
281.6541722900379,216.60457753188547,263.75286850046047,236.21743877584802,,,,,25.975740067406186,42.48893441585393,p014_42.png
337.47411844358834,313.003236306645,265.8259978150925,256.6275143566026,,,,,59.0151458863549,17.25014188546743,p014_8675309.png
298.3981740238966,270.0955024219933,186.143935312574,207.74318223619747,443.58383155900646,348.1430032431949,,,46.54341270301434,39.819151453157346,p015_1234.png
322.60372288482597,291.46723672657254,307.1721341737957,229.65740820922744,,,396.4625715638159,,51.89389316271568,27.176744326942234,p015_27182.png
234.20152274561042,184.3504983949392,200.46516322001608,163.26770415969847,,,,256.69703842425224,38.436816888449734,33.13954436541844,p015_31415.png
270.73955156857056,,,,,,,340.11375465069887,42.83196481025323,35.51815327403091,p015_42.png
219.1946146525822,217.67502497799475,244.04272168761662,241.8116658986333,,,345.163601107227,,38.927204155728774,39.23449551129486,p015_8675309.png
252.79538195822633,216.06043171886392,263.47852801051494,244.37727588344154,,,,,45.99242464400875,45.89593247621917,p016_1234.png
364.9797610458501,,354.670664975316,,,,,,84.43461103665221,83.10334380318042,p016_27182.png
330.8035348051594,199.50949094702204,346.6412109192176,242.38759086941192,,,,,62.18425324861987,54.070731807557266,p016_31415.png
,,324.8214698024508,244.43787398792273,,,,,52.86197899890908,51.82181281760134,p016_42.png
243.2523789689284,236.1603549192626,223.0437329179233,193.7751393286873,,,244.86681274205674,,38.51860243607094,36.581996386598746,p016_8675309.png
271.02140027748123,249.81256713649725,257.8346982405415,223.44742277593662,,,,,43.43395978541919,31.184582466980775,p017_1234.png
302.26976114232156,232.47749271316667,268.85238913827334,266.7487900565964,,,,,54.079132201426404,54.102862582576755,p017_27182.png
319.79609047456256,283.65305080157844,324.9609605432794,268.50757581891486,,,,,48.115102347984326,50.34134702306008,p017_31415.png
330.12027233135615,234.82675581813376,334.9858394127586,314.48156549195545,,,,,27.90566803788912,57.941187972023556,p017_42.png
295.68426974645405,147.75618186999523,273.2647002237863,,,,,,57.13983303991093,23.70781090331793,p017_8675309.png
261.73789914280906,214.45777032638603,171.3960500889219,136.6839055072057,376.98986626304935,366.3435351687244,,,44.16010965444604,31.788394723550947,p018_1234.png
227.84157594292478,58.67398386275909,254.79929780373823,227.56957595548576,,,223.05572144847662,,27.148767407616248,45.10138174252387,p018_27182.png
244.33148339019814,234.10946495653636,243.98416327690853,160.28025186076295,321.9732570081162,,178.76946303356104,,44.36956704220503,30.53456589119715,p018_31415.png
264.6029029059441,253.36192363916456,240.0892169499603,273.711663358977,113.03365920993619,374.9637542226017,,,43.78450139200293,43.9043424036475,p018_42.png
189.056779147084,151.50561433446444,230.72805840769882,212.85251419159314,291.63498479433684,,247.69003076548722,247.5368384023038,23.2972241473221,40.3040427005675,p018_8675309.png
272.95135091594847,229.30956546109033,291.81154721875777,240.2927147363826,,,,,41.64298104525428,43.936360063798595,p019_1234.png
205.71205945623512,208.83501722046506,213.32784611555195,220.58905442798815,310.16830420463504,,306.91731531645496,,35.75371248524855,34.13403934173889,p019_27182.png
204.769907782761,189.5533919263708,202.97425239434295,182.5188615982295,301.5949260855654,,305.46411565377656,,36.115409643312745,30.905783468167996,p019_31415.png
280.7011735799944,260.3144552141459,281.23496461660187,264.4105865464541,,,,,42.746468465951985,49.45270908126962,p019_42.png
236.85298266819598,203.65863834908495,213.08133043340175,195.39021495667194,309.1870896901017,,296.15014702248624,,31.384224456429877,37.67985249184089,p019_8675309.png
250.080125622937,234.86859209865995,250.55226068718778,256.600409839738,289.82669694622047,,,,38.25826047028705,42.16957752466353,p020_1234.png
344.3094483230276,299.16288157383474,287.8091392268069,318.9121733325724,,,,,55.065371870560334,57.56499809036093,p020_27182.png
283.88462847927656,272.07538441918047,336.2017012555062,245.38326822310916,,,,,52.97666456251895,55.91072874725805,p020_31415.png
227.22923770062664,206.7627969648035,221.268439099135,209.04711560142292,,,,,43.751256129145595,40.04716375442572,p020_42.png
221.4546967481442,,213.79997730567138,171.84237407231774,298.0854752101483,,232.27014422567777,266.49008245023816,25.240895459262628,39.33868806581386,p020_8675309.png
266.7640914969722,225.93784211286405,194.32540154246348,77.65120413697565,,,,379.8738070532722,48.68878608194986,29.177544361318205,p021_1234.png
311.35515257955694,236.6655967627863,,,,,,,54.37595224028026,32.27460593452447,p021_27182.png
309.81749295142276,251.73503480620553,239.1678029443278,173.2284170076373,,435.8125133635431,,,54.759325834732095,43.53274599779171,p021_31415.png
240.1730747920772,230.37594131595122,231.15344893870858,172.49750605495746,,,309.0500781337292,291.0073308446899,39.14459744422791,30.99497046131181,p021_42.png
234.65662260117475,134.10303175859227,256.5024482967779,271.12589878785917,314.2684590822549,185.90743612165295,,349.1833573982241,43.32183237063613,39.03730240336383,p021_8675309.png
256.2932208988167,98.27445415848005,315.15573670466114,260.4780638325125,,,,,53.34835573157845,27.879751175869007,p022_1234.png
,,,,,,,,86.14744588454714,81.253978741376,p022_27182.png
316.2445545936541,182.35425952439812,313.7536564857573,192.488568189922,,,,,54.81106500239269,57.36371142091954,p022_31415.png
296.5562651687469,282.12024364965527,324.4062252052425,246.99389053374483,,,,,45.67107402963556,47.84201500260572,p022_42.png
247.1789824272703,214.0535741064423,230.70691776416857,198.88727591273172,296.266894613766,,276.40665923608645,,36.70295291603599,36.081146717473466,p022_8675309.png
279.8283100853738,242.85516236459856,268.92750585439103,236.48255520377856,,,,,44.22382703368888,38.5149872653248,p023_1234.png
325.7792768446065,217.02894292063087,281.60760490030884,314.3818772345815,,,,,36.67174065481298,51.63730211015429,p023_27182.png
251.7555335660936,231.32566338386673,333.5663642051948,222.96228783902924,,,,,42.19835145220807,52.284656494484736,p023_31415.png
285.94402802670464,195.43062965421154,271.32372277696675,242.74763434904418,,,,,20.403588674133978,42.91173350012459,p023_42.png
234.71463539861128,241.616111703353,287.7712069284088,204.5576009375005,,,,360.7119948363665,24.294834301849658,42.93961412860428,p023_8675309.png
296.9680111290256,291.6593208018796,258.9637064211541,237.39370349402003,474.65932008249774,373.4194238479325,,,49.8192350568126,30.39693326767232,p024_1234.png
462.5317453472429,,363.05683422749945,,,,,,101.24175738408242,77.90397766247828,p024_27182.png
271.2995362165418,217.73566842483774,196.05002239250825,153.75860603107927,366.3615062318095,348.94983608699783,,,45.0733841435323,32.83432487369821,p024_31415.png
270.18088123791586,,209.84057601870256,193.49736673079045,,,,325.0745528371133,44.209229997716676,33.881655906932664,p024_42.png
213.2154169339822,195.82639032629675,256.2097976743481,214.56966781974268,261.5812004295237,447.6243244644549,212.95622792684932,442.0842969003838,38.718668337043546,37.84041851355057,p024_8675309.png
244.51124765004124,172.4914716144639,289.75104452629074,248.97380372198504,,,,,51.117618279048955,39.74502210339811,p025_1234.png
255.74064664215194,213.04161738889692,214.09064968208284,181.8657869513384,,,,,41.34520939695546,42.461931561642366,p025_27182.png
176.17958364930504,139.85245007011127,210.86668252455888,200.2922937096683,292.0520303868405,,299.53758780124184,,34.424458686869485,30.19823466080778,p025_31415.png
135.66868042150912,123.02461153584397,141.2730876323505,124.93441951399149,204.8344233986951,208.85600322435548,181.9354101863682,229.78398113778317,21.586080034576618,22.49076002431963,p025_42.png
241.4449040592628,240.9230537516509,216.58640230559945,197.6369917198417,278.55833442144524,,266.1711275813899,,37.36211784010476,35.48171350216765,p025_8675309.png
272.45689979839227,251.69223366126084,259.1170582764772,249.0723123827924,,,,,40.84907885939096,37.069346858677775,p026_1234.png
299.497076597417,179.16713431589525,297.43535511648844,264.70305214194997,,,,,43.07787595875296,40.116292848148106,p026_27182.png
278.57330462941076,278.903423472967,329.63740351422774,268.2039863538073,,,,,42.335110129868866,48.17474692711984,p026_31415.png
264.4921524547247,264.4714468090168,275.49393283179853,256.48543009015333,,,,,20.89003080069634,55.01903816362942,p026_42.png
218.3795536193427,178.55658302985196,232.93527652923476,193.1839750821664,286.06887105578835,,270.5204246837874,298.1076861150818,31.594775031900625,33.408976733418925,p026_8675309.png
250.7462208243621,185.2112865511174,277.08178753754885,238.15368649753196,,,350.56446733995125,,37.838922719072634,49.25352536144386,p027_1234.png
252.6261651475215,230.1622041484394,247.68854893370667,222.142956724862,270.4261955034417,,278.2747391045853,,28.40145856657584,46.62481264908912,p027_27182.png
257.0426606973695,203.46601465521948,224.60482483916027,,349.46217425848437,421.3985054301914,299.70325147560413,,46.86254301491901,27.76946286419243,p027_31415.png
364.4306259346018,,323.4340993380008,,82.49016926899289,,,,47.472112870138304,62.5425138622108,p027_42.png
239.9178090511341,61.44712700255337,238.35214199588748,229.13846455055503,,,,353.7496586653109,36.108488759087855,49.80413824825736,p027_8675309.png
347.00751198594986,197.97595978527303,390.06631290108965,,,,,,48.08734851160725,64.16041403065586,p028_1234.png
213.93396989619106,206.38866826144812,207.71681240867616,140.3202447859618,248.99575316993673,,236.05785462653222,,39.31848945000339,39.923001143605184,p028_27182.png
299.3819116924407,259.1111937771139,301.874281753337,197.8248802889821,,,,,57.04408539239095,42.07440949956119,p028_31415.png
357.90971104692653,224.76500227014708,354.1910740109647,226.6573342047453,,,,,57.23237754379404,59.62916969468937,p028_42.png
409.79634277948577,,322.9267601749415,134.4819885524732,,,,,80.4745308041411,48.0118811030727,p028_8675309.png
292.95112744670394,264.5026778502932,327.6638523676302,363.41805111293104,,,,,20.461547374596222,68.32958986109134,p029_1234.png
349.46225023904987,307.00229862723415,313.7075116662221,353.36357934376855,,,,,59.92849837049254,60.33228203787828,p029_27182.png
322.41381353069335,292.6705559852788,322.3606549384677,191.46686319904882,,,,,59.84737376976524,48.306188628616056,p029_31415.png
280.6487600399237,246.1588829173409,329.4049677964388,291.22659839248905,,,,,32.01292193480409,59.6631125542324,p029_42.png
241.7656968758297,,402.26330325934543,,,,,,81.1742488647125,54.340548159072526,p029_8675309.png
,,,,,,,,156.85007810171965,160.03237566435274,p030_1234.png
326.065874548105,258.9817908275257,222.30680507220544,165.56543643720087,433.8907813121803,,356.19758152729435,285.9635903662852,50.73979844034987,33.7574693914855,p030_27182.png
305.09041637671913,230.8352417460399,311.9076656985442,,,,,,37.78965839708633,56.06907536154009,p030_31415.png
436.01164668002275,,376.8523683652659,382.1712107443799,,,,,77.47835201320196,78.26698436947966,p030_42.png
231.44377824375061,135.69494632134413,254.59033378130175,182.38025392186222,,,263.0031287279682,,50.89256083346482,36.35043846791566,p030_8675309.png
,,,,,,,,140.26812791864384,153.3363625739173,p031_1234.png
,,,,,,,,94.16778704167784,86.03712970209399,p031_27182.png
,,,,,,,,100.29240014654381,103.79373319012934,p031_31415.png
,,,,,,,,84.32850651186735,91.82666223256858,p031_42.png
334.85382945892906,,503.6556076073359,,,,,,89.30094236493207,54.0769531272269,p031_8675309.png
,,,169.16786250420355,,,,,139.05375341653533,153.95273376644963,p032_1234.png
,,,,,,,,68.19488736106312,87.56369685756079,p032_27182.png
309.878630392538,,292.24894004354604,240.55131510751005,343.8754270372333,,,,55.65453248937513,20.83428330137905,p032_31415.png
,,,,,,,,101.54849794656626,62.21151154387058,p032_42.png
,,,,,,,,125.42201719260451,135.99526834790282,p032_8675309.png
426.65600702615984,,,,,,,,61.39284470588704,85.90107416393843,p033_1234.png
,,,,,,,,89.07442859727672,84.57292396307763,p033_27182.png
274.3718556592375,244.1154931638683,197.1590235894783,198.11399457612544,355.10710339661733,352.59639344304685,,,45.67756561510496,30.891763419220037,p033_31415.png
346.3832606176626,275.91046149451716,,,,,,,48.677058704541494,63.293059059713336,p033_42.png
479.5786828621399,315.3219153772872,346.2075533313464,181.22059636451743,,,,,76.78828774000473,47.333791631373266,p033_8675309.png
382.08207135225956,,436.6898038818358,,,,,,57.69418004782155,75.05911248184314,p034_1234.png
,,340.36108173751074,,,,,,90.83540894177294,86.00490644348083,p034_27182.png
,,,,,,,,121.96059669244018,121.53600194571719,p034_31415.png
352.8435879013126,,418.25749039972914,,,,,,68.00837141690424,72.11874859837424,p034_42.png
399.2669947602868,,456.19978923299794,,,,,,86.25099855168115,53.5231436350539,p034_8675309.png
,,,,,,,,125.98672416292119,148.09083370131975,p035_1234.png
,,,,,,,,73.33522009862904,90.4056451922375,p035_27182.png
333.2398567688839,308.43249910028885,267.1898430591928,235.46753002950726,,,,,39.54510989896635,56.312557825205474,p035_31415.png
307.20192452062287,,361.2177283169207,307.4480611583079,,,,,27.147936342349393,63.30966676498289,p035_42.png
,,,,,,,,209.20764481520732,293.2203464387653,p035_8675309.png
234.05751006785727,217.14089593892584,285.0691049756123,292.24106172910643,368.61820414995816,,385.45514606564603,,42.59550072538465,52.272560578021135,p036_1234.png
223.8462994476919,222.42141530510827,254.03088689076534,275.886036990316,,,228.29859587433373,,33.73058437919866,50.26659148113871,p036_27182.png
260.9600232806888,204.164862423472,202.86807248510232,219.63015526792242,318.3898372053087,418.93174592703116,237.42205918694822,,45.033098778584744,25.25102729601045,p036_31415.png
274.4924250526543,231.28695720351328,286.3382581135916,252.4494138140065,364.1338519100307,,,,52.23454601747107,56.10036888161808,p036_42.png
261.07368713997585,112.18909894094965,257.34960441577607,235.36307117610062,,,233.66680082775275,,55.879572793733864,52.777918880568926,p036_8675309.png
331.3979649576521,200.34060530076314,381.68222216309954,200.99848084633942,,,,,45.728858072033816,64.65229681313706,p037_1234.png
248.3054933216081,209.6449814374657,,,239.84234397397987,,,,33.06483925574644,39.94998169283188,p037_27182.png
330.1066761979248,251.05747355923583,298.439980531819,221.99266937138174,,,,,65.79976495928513,50.08418088498186,p037_31415.png
281.4251805590779,226.01738204778977,369.36746529687326,214.44205532017264,,,,,57.3452923192757,54.169940290738985,p037_42.png
404.7802063024383,282.20144625123066,436.99052409792307,,,,,,87.30669272036724,61.60293275312686,p037_8675309.png
243.73961375423374,203.33196401065226,289.10967105371924,290.63070814337965,,,,,34.40056798648831,55.8472137488084,p038_1234.png
356.3452442534377,,371.05421006483357,329.8537306346243,,,,,68.25882006943532,63.8425824429133,p038_27182.png
309.0561438787021,351.7991999647068,343.5641009285909,247.1978504997549,,,,,61.88701050436677,49.677661068304246,p038_31415.png
276.7315474161493,265.4494195876526,335.7565492150154,268.8249813585127,,,,,31.20420652470294,60.64273893630675,p038_42.png
288.7261705419446,375.5234632345246,444.1638319236183,,,,,,93.42714472725442,53.17090391399657,p038_8675309.png
,,,,,,,,141.5001917822324,153.14495115635754,p039_1234.png
,,402.7221425144257,297.6558127717931,,,,,90.57548748590476,61.99028936574837,p039_27182.png
,,399.47818268004414,299.8891315746426,251.4426602156982,,,,55.16152597398855,65.76371393525667,p039_31415.png
201.68041026161927,153.03348497941394,381.1697064982241,304.48763735425223,,,,,49.41105153312624,70.34700526373275,p039_42.png
,,227.37981234464868,234.19922088209398,385.6910555089727,,246.5477813102047,,51.40384165413766,32.411464458591894,p039_8675309.png
,,,,,,,,128.3024630879101,148.1732707531113,p040_1234.png
,,,,,,,,98.78491203780959,87.30717948954742,p040_27182.png
418.00110664940945,,482.8501486402095,,,,,,66.23897819248074,78.20563937378648,p040_31415.png
,,420.3242091826198,,,,,,76.74267325259747,84.88415151085637,p040_42.png
391.52334098372813,,418.4779687030553,,,,,,87.41904807035363,61.390871643788245,p040_8675309.png
,,,,,,,,116.65861509043381,141.86536323466783,p041_1234.png
,,,,,,,,46.54192842239776,88.048513149907,p041_27182.png
363.12113222359875,255.12226513284386,329.94557363313544,216.33449280528632,,,,,46.45034172958862,50.88939744982076,p041_31415.png
,,,,,,,,105.82340077120598,66.21479150273926,p041_42.png
,,,857.7266457013167,,,,,85.71967775663013,197.93643042859625,p041_8675309.png
221.0902399873989,255.36804235196115,291.017273889875,273.4617969227016,250.14631162586812,351.863525693441,345.33939913513,,32.38899995364814,53.43194602271204,p042_1234.png
,,,,,,,,93.2437952899427,81.89406616203614,p042_27182.png
308.8610148085086,213.2050441018557,259.60524987877375,183.5848384192585,413.32470939426133,403.58484462533374,,,45.32363593203142,32.647373339352086,p042_31415.png
333.3118331843481,258.2651957188723,343.12151314340827,285.8820232101346,344.60327506172644,,,,53.63547764610309,62.74699813363943,p042_42.png
486.2239952661463,334.3721984845843,398.6412625127183,385.2246066219494,556.1796717497624,,507.85043065751057,,83.41102565728843,49.91418242312414,p042_8675309.png
287.1768243842905,191.05242407775714,352.16224479734467,230.02829730423792,,,,,51.67682922904256,63.90563353828707,p043_1234.png
377.55347148514045,,,,,,,,94.02539672536203,87.40821099583636,p043_27182.png
,,,,,,,,109.23910681723379,103.56681019066527,p043_31415.png
,,388.67215470220026,,,,,,60.73624371546978,66.9388591839913,p043_42.png
390.00342720212814,,475.20454446191354,,,,,,84.3807187830044,48.14538742774253,p043_8675309.png
278.23289763522877,287.66443241208617,280.624503026669,254.75119410071974,,,,,33.02538027864003,48.592728257158385,p044_1234.png
,,,,,,,,75.34837124194456,81.72868765769941,p044_27182.png
351.9031065191165,296.4893010676475,290.8941754811744,298.2554839578957,,,,,49.72954591493865,51.72351005605715,p044_31415.png
333.392987696891,240.90440804273726,355.2213793358082,304.0161534915881,,,,,54.582311638384006,50.0743624120207,p044_42.png
,,,,,,,,234.52071097609794,184.4469124527066,p044_8675309.png
224.555600361376,257.9637629688924,141.70979597119154,138.9231616308315,,,,,47.28903417128714,26.45203350965212,p045_1234.png
284.30154798311713,203.7146943511958,235.4472990630959,224.28375785800466,134.68863935964671,,,,31.679846342872274,49.49901581518943,p045_27182.png
221.27749132730042,202.56118815112592,216.39299317864936,,321.20542273277647,426.36454651966227,232.01192141399824,,44.664584371582244,28.000457375691866,p045_31415.png
282.4832646179506,232.71757200361316,278.63046107274533,264.09947173158804,117.82558799732617,,160.10708180372598,334.94076501996915,46.16106396502571,55.47753771209019,p045_42.png
233.565618455479,66.1070065229833,305.23277170339594,272.83963287953725,340.7732430435284,336.3564278694239,302.1722984473038,401.0577010566915,48.50668394484948,52.14944432454302,p045_8675309.png
292.04398784048243,214.85104985381918,337.510866076037,297.44317404886465,,,,,40.72878220709686,64.02808184600268,p046_1234.png
