Left Upper Arm,Left Lower Arm,Right Upper Arm,Right Lower Arm,Left Thigh,Left Lower Leg,Right Thigh,Right Lower Leg,Left Eye to Nose,Right Eye to Nose,File Name
181.75288021137976,79.7001541618991,250.1791694592667,219.59373014172687,,,336.87351199938377,153.32762459298795,42.35033610055517,36.25100344455066,p005_8675309.png
293.8247639259238,171.75834755442173,199.94106013821136,220.6455543837355,430.55942923145875,324.180953128528,,,42.54595586936847,41.72088771750164,p006_1234.png
246.8360021113957,236.0631317989401,237.68605556504326,214.88866503265788,268.2344358038007,293.6111539263496,290.0729162033723,,42.54089388770553,42.109261045115765,p006_27182.png
221.61319373120753,196.06842377198748,222.83806890555545,193.3864513810294,242.6235306832657,420.84262077161577,236.76304823173254,414.8974661771289,37.214350453070026,38.67352658083425,p006_31415.png
282.75203671525685,221.7212346651737,281.3860528323752,245.55175139355467,243.53774435443472,,265.1271208932992,,48.6514836435167,47.22419316543062,p006_42.png
227.8495073672403,210.02269084389565,226.73773217292344,198.50746556925978,150.74286401812063,,266.1911285481813,,39.668208404170436,33.579984757825244,p006_8675309.png
231.25598888019798,193.76585575598523,219.37905627105044,172.94299146924763,,,257.90677893393945,,39.06678576740749,39.764669269573716,p007_1234.png
217.67766486067393,182.8784416733399,207.94418644970602,182.65872501102214,289.0140926878858,,296.56741303738715,,29.200644832806304,38.689549628544,p007_27182.png
206.91784176910173,178.6707620017039,214.23857736577563,188.99419101389668,295.37180491360766,,296.41064824349723,,36.7705038912731,33.57115277715386,p007_31415.png
198.72244586216252,145.90981886919718,248.54362248656884,217.08398315930023,,,,,37.30397982141604,41.9230591947926,p007_42.png
227.9736765696191,196.47794527732552,207.67253688012318,188.44817914699024,292.55301277566844,,291.71854503435947,,34.96277744618993,37.26087525450243,p007_8675309.png
254.06757913192567,232.41319185132096,258.4649396485449,247.0210765586838,,,,,38.955527530045245,39.976534709852906,p008_1234.png
260.6646793917873,220.98573245466648,265.43640769854824,233.82282245010202,,,,,37.86721042645253,49.27132016294805,p008_27182.png
254.53011546542183,197.36706802351932,259.5167867960483,162.29392842889197,,,,,46.59858953939335,37.07586407507828,p008_31415.png
255.67181876850228,219.38120797120115,292.12183610609105,249.08750502770107,,,,,45.45625735373434,44.4797166070902,p008_42.png
