File Name,Score
p000_1234.png,3.1555628776550293
p000_27182.png,0.0
p000_31415.png,19.03711700439453
p000_42.png,2.49916410446167
p000_8675309.png,8.528855323791504
p001_1234.png,12.229466438293457
p001_27182.png,17.8686466217041
p001_31415.png,27.894994735717773
p001_42.png,23.2429141998291
p001_8675309.png,18.18074607849121
p002_1234.png,11.397542953491211
p002_27182.png,0.0
p002_31415.png,11.236422538757324
p002_42.png,0.0
p002_8675309.png,11.80471420288086
p003_1234.png,0.0
p003_27182.png,0.0
p003_31415.png,0.0
p003_42.png,1.6095118522644043
p003_8675309.png,0.0
p004_1234.png,0.0
p004_27182.png,0.3420484960079193
p004_31415.png,16.494720458984375
p004_42.png,18.187841415405273
p004_8675309.png,0.0
p005_1234.png,14.687597274780273
p005_27182.png,18.523136138916016
p005_31415.png,8.099081039428711
p005_42.png,0.0
p005_8675309.png,13.546497344970703
p006_1234.png,9.448375701904297
p006_27182.png,23.568838119506836
p006_31415.png,16.902442932128906
p006_42.png,28.960613250732422
p006_8675309.png,12.992064476013184
p007_1234.png,6.8458709716796875
p007_27182.png,41.30376052856445
p007_31415.png,28.649229049682617
p007_42.png,20.20836067199707
p007_8675309.png,19.366737365722656
p008_1234.png,4.218533039093018
p008_27182.png,0.0
p008_31415.png,35.961891174316406
p008_42.png,4.503972053527832
p008_8675309.png,0.0
p009_1234.png,8.096144676208496
p009_27182.png,14.279343605041504
p009_31415.png,22.219417572021484
p009_42.png,20.93312644958496
p009_8675309.png,28.942399978637695
p010_1234.png,23.42994499206543
p010_27182.png,17.56401252746582
p010_31415.png,45.50562286376953
p010_42.png,24.939422607421875
p010_8675309.png,22.989978790283203
p011_1234.png,11.704437255859375
p011_27182.png,0.0
p011_31415.png,0.0
p011_42.png,7.881198406219482
p011_8675309.png,11.430139541625977
p012_1234.png,2.969263792037964
p012_27182.png,0.0
p012_31415.png,0.0
p012_42.png,10.229463577270508
p012_8675309.png,0.0
p013_1234.png,0.0
p013_27182.png,0.0
p013_31415.png,18.353580474853516
p013_42.png,0.0
p013_8675309.png,0.0
p014_1234.png,18.73519515991211
p014_27182.png,40.85869598388672
p014_31415.png,2.4576468467712402
p014_42.png,0.0
p014_8675309.png,22.91794776916504
p015_1234.png,7.582632064819336
p015_27182.png,22.88828468322754
p015_31415.png,45.942283630371094
p015_42.png,48.20322799682617
p015_8675309.png,43.04191589355469
p016_1234.png,8.142985343933105
p016_27182.png,28.669437408447266
p016_31415.png,44.5881233215332
p016_42.png,33.540931701660156
p016_8675309.png,24.124055862426758
p017_1234.png,8.813998222351074
p017_27182.png,0.0
p017_31415.png,30.625764846801758
p017_42.png,5.4894938468933105
p017_8675309.png,0.0
p018_1234.png,18.257465362548828
p018_27182.png,6.384119033813477
p018_31415.png,20.110197067260742
p018_42.png,28.499094009399414
p018_8675309.png,24.990184783935547
p019_1234.png,24.77359962463379
p019_27182.png,15.715217590332031
p019_31415.png,49.634002685546875
p019_42.png,23.140954971313477
p019_8675309.png,39.876953125
p020_1234.png,5.122923851013184
p020_27182.png,0.0
p020_31415.png,7.867330074310303
p020_42.png,1.4332462549209595
p020_8675309.png,19.531410217285156
p021_1234.png,0.0
p021_27182.png,35.738582611083984
p021_31415.png,5.164064407348633
p021_42.png,22.215354919433594
p021_8675309.png,5.140138149261475
