Dateiname,Score
p025_27182.png,41.055999755859375
p025_31415.png,42.345951080322266
p025_42.png,41.5760498046875
p025_8675309.png,31.160154342651367
p026_1234.png,0.0
p026_27182.png,4.164004325866699
p026_31415.png,0.934820294380188
p026_42.png,0.0
p026_8675309.png,0.0
p027_1234.png,12.77792739868164
p027_27182.png,26.169179916381836
p027_31415.png,16.34552574157715
p027_42.png,26.8305606842041
p027_8675309.png,27.925151824951172
p028_1234.png,37.66693878173828
p028_27182.png,25.1927547454834
p028_31415.png,22.9918155670166
p028_42.png,34.939002990722656
p028_8675309.png,18.949357986450195
p029_1234.png,0.0
p029_27182.png,0.0
p029_31415.png,2.3448257446289062
p029_42.png,0.0
p029_8675309.png,0.0
p030_1234.png,2.59468412399292
p030_27182.png,13.718732833862305
p030_31415.png,4.415724754333496
p030_42.png,2.617820978164673
p030_8675309.png,4.873659610748291
p031_1234.png,9.527995109558105
p031_27182.png,27.622522354125977
p031_31415.png,14.048320770263672
p031_42.png,24.49371910095215
p031_8675309.png,14.486321449279785
p032_1234.png,0.0
p032_27182.png,0.0
p032_31415.png,0.0
p032_42.png,0.0
p032_8675309.png,0.0
p033_1234.png,11.141757011413574
p033_27182.png,10.942471504211426
p033_31415.png,27.33102035522461
p033_42.png,47.72319030761719
p033_8675309.png,32.61960983276367
p034_1234.png,20.286176681518555
p034_27182.png,10.779951095581055
p034_31415.png,37.68811798095703
p034_42.png,48.56293869018555
p034_8675309.png,33.81950759887695
p035_1234.png,0.0
p035_27182.png,0.0
p035_31415.png,12.592080116271973
p035_42.png,0.0
p035_8675309.png,0.9105231761932373
p036_1234.png,17.434749603271484
p036_27182.png,26.837711334228516
p036_31415.png,19.266523361206055
p036_42.png,16.24214744567871
p036_8675309.png,20.68441390991211
p037_1234.png,33.97297286987305
p037_27182.png,18.37095832824707
p037_31415.png,19.631385803222656
p037_42.png,31.96883773803711
p037_8675309.png,15.3742094039917
p038_1234.png,0.0
p038_27182.png,0.0
p038_31415.png,0.0
p038_42.png,0.0
p038_8675309.png,0.0
p039_1234.png,0.32842326164245605
p039_27182.png,10.66822338104248
p039_31415.png,0.0
p039_42.png,9.016473770141602
p039_8675309.png,0.0
p040_1234.png,15.594056129455566
p040_27182.png,19.718490600585938
p040_31415.png,1.045983910560608
p040_42.png,25.651636123657227
p040_8675309.png,0.0
p041_1234.png,0.0
p041_27182.png,0.0
p041_31415.png,0.0
p041_42.png,0.0
p041_8675309.png,0.0
p042_1234.png,29.63316535949707
p042_27182.png,29.465227127075195
p042_31415.png,11.531912803649902
p042_42.png,42.935569763183594
p042_8675309.png,19.19245147705078
p043_1234.png,34.919368743896484
p043_27182.png,23.195505142211914
p043_31415.png,29.795467376708984
p043_42.png,40.0062370300293
p043_8675309.png,25.431177139282227
p044_1234.png,0.0
p044_27182.png,0.0
p044_31415.png,0.0
p044_42.png,0.0
p044_8675309.png,0.0
p045_1234.png,22.913503646850586
p045_27182.png,23.26838493347168
p045_31415.png,14.326743125915527
p045_42.png,10.679509162902832
p045_8675309.png,2.0617754459381104
p046_1234.png,37.880863189697266
p046_27182.png,20.538217544555664
p046_31415.png,27.312519073486328
p046_42.png,28.363300323486328
p046_8675309.png,14.70544147491455
p047_1234.png,0.0
p047_27182.png,0.0
p047_31415.png,2.1729841232299805
p047_42.png,0.0
p047_8675309.png,0.0
p048_1234.png,0.0
p048_27182.png,5.628987789154053
p048_31415.png,0.0
p048_42.png,10.191768646240234
p048_8675309.png,0.2386612892150879
p049_1234.png,17.728496551513672
p049_27182.png,24.322195053100586
p049_31415.png,0.0
p049_42.png,28.617961883544922
p049_8675309.png,0.0
p050_1234.png,0.0
p050_27182.png,0.0
p050_31415.png,0.0
p050_42.png,0.0
p050_8675309.png,0.0
p051_1234.png,18.119277954101562
p051_27182.png,36.586036682128906
p051_31415.png,9.904361724853516
p051_42.png,41.58466339111328
p051_8675309.png,18.598787307739258
p052_1234.png,35.327693939208984
p052_27182.png,30.527408599853516
p052_31415.png,35.057437896728516
p052_42.png,37.63670349121094
p052_8675309.png,26.560150146484375
p053_1234.png,0.0
p053_27182.png,5.968127250671387
p053_31415.png,0.0
p053_42.png,0.0
p053_8675309.png,0.0
p054_1234.png,28.249094009399414
p054_27182.png,36.560813903808594
p054_31415.png,33.94841384887695
p054_42.png,42.15000915527344
p054_8675309.png,29.486358642578125
p055_1234.png,41.955284118652344
p055_27182.png,40.41258239746094
p055_31415.png,39.933074951171875
p055_42.png,41.783485412597656
p055_8675309.png,31.5406494140625
p056_1234.png,0.0
p056_27182.png,0.0
p056_31415.png,0.0
p056_42.png,0.0
p056_8675309.png,0.0
p057_1234.png,7.474982738494873
p057_27182.png,33.756011962890625
p057_31415.png,26.69426155090332
p057_42.png,29.126474380493164
p057_8675309.png,15.230501174926758
p058_1234.png,17.521467208862305
p058_27182.png,43.45387268066406
p058_31415.png,33.442527770996094
p058_42.png,41.724266052246094
p058_8675309.png,39.33688735961914
p059_1234.png,0.0
p059_27182.png,0.0
p059_31415.png,0.0
p059_42.png,0.0
p059_8675309.png,0.0
p060_1234.png,32.124732971191406
p060_27182.png,33.53376007080078
p060_31415.png,38.40485382080078
p060_42.png,49.451438903808594
p060_8675309.png,43.637062072753906
p061_1234.png,39.25390625
p061_27182.png,41.4193229675293
p061_31415.png,34.35211181640625
p061_42.png,59.372764587402344
p061_8675309.png,43.07820129394531
p062_1234.png,0.0
p062_27182.png,0.0
p062_31415.png,0.0
p062_42.png,0.0
p062_8675309.png,0.0
p063_1234.png,21.000768661499023
p063_27182.png,32.445316314697266
p063_31415.png,20.15772819519043
p063_42.png,11.003707885742188
p063_8675309.png,36.227603912353516
p064_1234.png,31.64396858215332
p064_27182.png,39.322242736816406
p064_31415.png,27.122995376586914
p064_42.png,30.267990112304688
p064_8675309.png,29.559720993041992
p065_1234.png,0.0
p065_27182.png,0.0
p065_31415.png,3.07243013381958
p065_42.png,0.0
p065_8675309.png,0.0
p066_1234.png,7.283828258514404
p066_27182.png,37.364356994628906
p066_31415.png,5.76133918762207
p066_42.png,28.19818115234375
p066_8675309.png,8.509161949157715
p067_1234.png,13.603178977966309
p067_27182.png,40.80689239501953
p067_31415.png,11.657069206237793
p067_42.png,28.89045524597168
p067_8675309.png,14.886336326599121
p068_1234.png,0.0
p068_27182.png,0.0
p068_31415.png,0.0
p068_42.png,0.0
p068_8675309.png,0.0
p069_1234.png,26.441343307495117
p069_27182.png,30.733116149902344
p069_31415.png,22.776470184326172
p069_42.png,46.971370697021484
p069_8675309.png,27.74790382385254
p070_1234.png,29.431049346923828
p070_27182.png,42.6311149597168
p070_31415.png,25.682235717773438
p070_42.png,49.03812026977539
p070_8675309.png,29.685426712036133
p071_1234.png,0.0
p071_27182.png,0.0
p071_31415.png,0.0
p071_42.png,0.0
p071_8675309.png,0.0
p072_1234.png,20.191530227661133
p072_27182.png,32.90624237060547
p072_31415.png,19.237436294555664
p072_42.png,5.52821159362793
p072_8675309.png,40.192237854003906
p073_1234.png,30.135009765625
p073_27182.png,37.85157012939453
p073_31415.png,36.77851867675781
p073_42.png,31.826374053955078
p073_8675309.png,34.262062072753906
p074_1234.png,0.0
p074_27182.png,0.0
p074_31415.png,0.0
p074_42.png,0.0
p074_8675309.png,0.0
p075_1234.png,22.07723045349121
p075_27182.png,30.44567108154297
p075_31415.png,0.0
p075_42.png,29.31464958190918
p075_8675309.png,13.308783531188965
p076_1234.png,18.643152236938477
p076_27182.png,37.77764892578125
p076_31415.png,11.330585479736328
p076_42.png,31.608001708984375
p076_8675309.png,9.564769744873047
p077_1234.png,0.0
p077_27182.png,0.0
p077_31415.png,0.0
p077_42.png,0.0
p077_8675309.png,0.0
p078_1234.png,30.31627655029297
p078_27182.png,43.533382415771484
p078_31415.png,23.626266479492188
p078_42.png,48.40784454345703
p078_8675309.png,42.68638229370117
p079_1234.png,31.579465866088867
p079_27182.png,39.118560791015625
p079_31415.png,24.38365936279297
p079_42.png,46.421756744384766
p079_8675309.png,37.860687255859375
p080_1234.png,0.0
p080_27182.png,4.286945819854736
p080_31415.png,0.0
p080_42.png,0.0
p080_8675309.png,0.39475470781326294
p081_1234.png,28.5146541595459
p081_27182.png,26.91615104675293
p081_31415.png,3.299219846725464
p081_42.png,14.461996078491211
p081_8675309.png,23.25615119934082
p082_1234.png,36.81266784667969
p082_27182.png,45.05246353149414
p082_31415.png,15.143939018249512
p082_42.png,21.510101318359375
p082_8675309.png,16.33660316467285
p083_1234.png,10.194219589233398
p083_27182.png,20.168371200561523
p083_31415.png,13.677882194519043
p083_42.png,24.891700744628906
p083_8675309.png,14.292542457580566
p084_1234.png,1.8259334564208984
p084_27182.png,3.426670789718628
p084_31415.png,4.209927082061768
p084_42.png,0.0
p084_8675309.png,22.94733428955078
p085_1234.png,0.0
p085_27182.png,31.79422378540039
p085_31415.png,2.308164358139038
p085_42.png,17.556909561157227
p085_8675309.png,7.140615463256836
p086_1234.png,0.0
p086_27182.png,15.50347900390625
p086_31415.png,19.82063102722168
p086_42.png,0.0
p086_8675309.png,18.111602783203125
p087_1234.png,26.68107032775879
p087_27182.png,16.216100692749023
p087_31415.png,16.843067169189453
p087_42.png,18.471864700317383
p087_8675309.png,10.790587425231934
p088_1234.png,36.3205451965332
p088_27182.png,33.93667984008789
p088_31415.png,12.939661979675293
p088_42.png,25.869441986083984
p088_8675309.png,26.699087142944336
p089_1234.png,4.290605068206787
p089_27182.png,19.394126892089844
p089_31415.png,5.085050106048584
p089_42.png,8.950689315795898
p089_8675309.png,15.795692443847656
p090_1234.png,26.678081512451172
p090_27182.png,22.871408462524414
p090_31415.png,8.684123992919922
p090_42.png,7.04978609085083
p090_8675309.png,24.493438720703125
p091_1234.png,36.112091064453125
p091_27182.png,33.83074188232422
p091_31415.png,11.10448932647705
p091_42.png,11.784811973571777
p091_8675309.png,7.726852893829346
p092_1234.png,3.5225493907928467
p092_27182.png,15.22644329071045
p092_31415.png,8.411059379577637
p092_42.png,13.721327781677246
p092_8675309.png,9.712973594665527
p093_1234.png,0.0
p093_27182.png,6.497213363647461
p093_31415.png,7.869381427764893
p093_42.png,0.0
p093_8675309.png,20.992040634155273
p094_1234.png,0.0
p094_27182.png,35.0628662109375
p094_31415.png,0.0
p094_42.png,2.6278326511383057
p094_8675309.png,16.166854858398438
p095_1234.png,0.0
p095_27182.png,4.295694828033447
p095_31415.png,5.746913909912109
p095_42.png,0.0
p095_8675309.png,6.387818336486816
p096_1234.png,15.560641288757324
p096_27182.png,25.299224853515625
p096_31415.png,10.566994667053223
p096_42.png,15.113371849060059
p096_8675309.png,0.0
p097_1234.png,36.06852340698242
p097_27182.png,33.86430358886719
p097_31415.png,6.993739128112793
p097_42.png,23.12538719177246
p097_8675309.png,22.75463104248047
p098_1234.png,2.2931692600250244
p098_27182.png,13.771403312683105
p098_31415.png,1.6413267850875854
p098_42.png,1.5143461227416992
p098_8675309.png,10.564708709716797
p099_1234.png,15.051817893981934
p099_27182.png,19.875099182128906
p099_31415.png,6.907339096069336
p099_42.png,0.0
p099_8675309.png,25.92563819885254
p100_1234.png,41.87124252319336
p100_27182.png,44.44820022583008
p100_31415.png,24.837038040161133
p100_42.png,2.3534042835235596
p100_8675309.png,0.0
p101_1234.png,6.833704471588135
p101_27182.png,11.484869003295898
p101_31415.png,10.726845741271973
p101_42.png,12.414724349975586
p101_8675309.png,10.702631950378418
p102_1234.png,0.0
p102_27182.png,0.0
p102_31415.png,0.0
p102_42.png,0.0
p102_8675309.png,13.866706848144531
p103_1234.png,2.4652457237243652
p103_27182.png,42.451141357421875
p103_31415.png,5.021589279174805
p103_42.png,9.424654006958008
p103_8675309.png,0.5927636623382568
p104_1234.png,0.0
p104_27182.png,5.0095367431640625
p104_31415.png,0.15701927244663239
p104_42.png,0.0
p104_8675309.png,0.4218505620956421
p105_1234.png,0.0
p105_27182.png,35.55073928833008
p105_31415.png,0.1513502597808838
p105_42.png,20.49066162109375
p105_8675309.png,3.488539457321167
p106_1234.png,59.276344299316406
p106_27182.png,38.613616943359375
p106_31415.png,11.954355239868164
p106_42.png,10.405478477478027
p106_8675309.png,14.145768165588379
p107_1234.png,0.0
p107_27182.png,14.49756145477295
p107_31415.png,0.0
p107_42.png,0.5588331818580627
p107_8675309.png,7.182468891143799
p108_1234.png,14.386521339416504
p108_27182.png,28.02621078491211
p108_31415.png,12.882454872131348
p108_42.png,18.214073181152344
p108_8675309.png,12.928936958312988
p109_1234.png,33.31531524658203
p109_27182.png,27.369827270507812
p109_31415.png,15.689577102661133
p109_42.png,21.18073844909668
p109_8675309.png,12.560159683227539
p110_1234.png,0.0
p110_27182.png,0.0
p110_31415.png,0.0
p110_42.png,0.0
p110_8675309.png,0.0
p111_1234.png,3.2205350399017334
p111_27182.png,7.178269386291504
p111_31415.png,2.9941718578338623
p111_42.png,0.0
p111_8675309.png,0.0
p112_1234.png,21.726390838623047
p112_27182.png,38.495826721191406
p112_31415.png,15.877338409423828
p112_42.png,28.216541290283203
p112_8675309.png,23.430978775024414
p113_1234.png,0.0
p113_27182.png,0.0
p113_31415.png,0.0
p113_42.png,0.0
p113_8675309.png,0.0
p114_1234.png,8.701722145080566
p114_27182.png,30.6378231048584
p114_31415.png,27.073347091674805
p114_42.png,17.267004013061523
p114_8675309.png,7.825733184814453
p115_1234.png,48.69662857055664
p115_27182.png,40.85966873168945
p115_31415.png,32.60928726196289
p115_42.png,37.18430709838867
p115_8675309.png,23.844884872436523
p116_1234.png,0.0
p116_27182.png,0.0
p116_31415.png,0.0
p116_42.png,0.0
p116_8675309.png,1.5755009651184082
p117_1234.png,9.141630172729492
p117_27182.png,25.14543914794922
p117_31415.png,9.370397567749023
p117_42.png,10.492294311523438
p117_8675309.png,12.105855941772461
p118_1234.png,28.155990600585938
p118_27182.png,27.20022201538086
p118_31415.png,13.15307331085205
p118_42.png,22.655662536621094
p118_8675309.png,5.928419589996338
p119_1234.png,0.0
p119_27182.png,0.0
p119_31415.png,0.0
p119_42.png,0.0
p119_8675309.png,0.0
p120_1234.png,0.0
p120_27182.png,3.8868517875671387
p120_31415.png,0.0
p120_42.png,0.0
p120_8675309.png,0.0
p121_1234.png,8.176162719726562
p121_27182.png,31.602548599243164
p121_31415.png,7.504441261291504
p121_42.png,19.52730369567871
p121_8675309.png,16.978336334228516
p122_1234.png,0.0
p122_27182.png,0.0
p122_31415.png,0.0
p122_42.png,0.0
p122_8675309.png,0.0
p123_1234.png,14.330455780029297
p123_27182.png,19.337745666503906
p123_31415.png,27.67872428894043
p123_42.png,22.600156784057617
p123_8675309.png,7.138156890869141
p124_1234.png,57.778602600097656
p124_27182.png,40.6131706237793
p124_31415.png,37.590118408203125
p124_42.png,42.45463562011719
p124_8675309.png,17.80816078186035
p125_1234.png,0.0
p125_27182.png,0.0
p125_31415.png,0.0
p125_42.png,0.0
p125_8675309.png,0.0
p126_1234.png,15.809412002563477
p126_27182.png,22.06928062438965
p126_31415.png,15.531562805175781
p126_42.png,0.0
p126_8675309.png,16.23906707763672
p127_1234.png,27.730924606323242
p127_27182.png,43.79253005981445
p127_31415.png,12.817243576049805
p127_42.png,27.318084716796875
p127_8675309.png,16.31281280517578
p128_1234.png,0.0
p128_27182.png,0.0
p128_31415.png,0.0
p128_42.png,0.0
p128_8675309.png,0.0
p129_1234.png,2.979403495788574
p129_27182.png,38.028663635253906
p129_31415.png,5.042522430419922
p129_42.png,6.282530784606934
p129_8675309.png,5.62669038772583
p130_1234.png,20.536266326904297
p130_27182.png,34.396148681640625
p130_31415.png,21.372268676757812
p130_42.png,16.564064025878906
p130_8675309.png,34.759742736816406
p131_1234.png,0.0
p131_27182.png,7.170232772827148
p131_31415.png,0.0
p131_42.png,0.0
p131_8675309.png,0.0
p132_1234.png,28.572620391845703
p132_27182.png,37.08882522583008
p132_31415.png,28.228290557861328
p132_42.png,24.63568878173828
p132_8675309.png,30.548564910888672
p133_1234.png,50.45048141479492
p133_27182.png,38.25734329223633
p133_31415.png,33.31543731689453
p133_42.png,50.643280029296875
p133_8675309.png,24.86518096923828
p134_1234.png,0.0
p134_27182.png,13.225713729858398
p134_31415.png,0.0
p134_42.png,9.016674041748047
p134_8675309.png,0.0
p135_1234.png,2.2346765995025635
p135_27182.png,22.268909454345703
p135_31415.png,8.011834144592285
p135_42.png,6.234212875366211
p135_8675309.png,0.0
p136_1234.png,22.572338104248047
p136_27182.png,15.284018516540527
p136_31415.png,22.05116081237793
p136_42.png,32.019920349121094
p136_8675309.png,15.683148384094238
p137_1234.png,0.0
p137_27182.png,0.0
p137_31415.png,0.0
p137_42.png,0.0
p137_8675309.png,0.0
p138_1234.png,0.0
p138_27182.png,0.0
p138_31415.png,0.0
p138_42.png,0.0
p138_8675309.png,0.0
p139_1234.png,1.738174319267273
p139_27182.png,12.868756294250488
p139_31415.png,2.3070428371429443
p139_42.png,0.40079689025878906
p139_8675309.png,1.6305831670761108
p140_1234.png,0.0
p140_27182.png,0.0
p140_31415.png,0.0
p140_42.png,0.0
p140_8675309.png,0.0
p141_1234.png,0.0
p141_27182.png,25.23122787475586
p141_31415.png,3.8410260677337646
p141_42.png,7.257040500640869
p141_8675309.png,0.0
p142_1234.png,22.280654907226562
p142_27182.png,39.368614196777344
p142_31415.png,14.987448692321777
p142_42.png,29.209606170654297
p142_8675309.png,14.984102249145508
p143_1234.png,0.0
p143_27182.png,0.0
p143_31415.png,0.0
p143_42.png,0.0
p143_8675309.png,0.0
p144_1234.png,2.919829845428467
p144_27182.png,29.141311645507812
p144_31415.png,5.362366676330566
p144_42.png,7.807583332061768
p144_8675309.png,0.0
p145_1234.png,25.985576629638672
p145_27182.png,14.997286796569824
p145_31415.png,16.73935890197754
p145_42.png,25.957752227783203
p145_8675309.png,8.526427268981934
p146_1234.png,3.2903125286102295
p146_27182.png,0.0
p146_31415.png,0.0
p146_42.png,0.0
p146_8675309.png,0.0
p147_1234.png,0.0
p147_27182.png,6.123678684234619
p147_31415.png,0.0
p147_42.png,0.0
p147_8675309.png,0.0
p148_1234.png,2.015730619430542
p148_27182.png,13.575952529907227
p148_31415.png,0.0
p148_42.png,4.665286540985107
p148_8675309.png,0.0
p149_1234.png,8.906757354736328
p149_27182.png,0.0
p149_31415.png,0.0
p149_42.png,1.3235160112380981
p149_8675309.png,0.0
p150_1234.png,0.0
p150_27182.png,30.92325782775879
p150_31415.png,4.744893550872803
p150_42.png,10.093408584594727
p150_8675309.png,0.0
p151_1234.png,16.437721252441406
p151_27182.png,36.0681266784668
p151_31415.png,16.76641273498535
p151_42.png,20.35538101196289
p151_8675309.png,14.356510162353516
p152_1234.png,0.0
p152_27182.png,3.520618438720703
p152_31415.png,0.0
p152_42.png,0.0
p152_8675309.png,0.0
p153_1234.png,4.590187072753906
p153_27182.png,30.838703155517578
p153_31415.png,4.06826114654541
p153_42.png,13.057219505310059
p153_8675309.png,3.3714282512664795
p154_1234.png,26.062368392944336
p154_27182.png,18.002727508544922
p154_31415.png,14.625754356384277
p154_42.png,21.034914016723633
p154_8675309.png,27.321565628051758
p155_1234.png,0.0
p155_27182.png,0.0
p155_31415.png,0.0
p155_42.png,0.0
p155_8675309.png,0.0
p156_1234.png,0.0
p156_27182.png,8.25424575805664
p156_31415.png,0.0
p156_42.png,0.0
p156_8675309.png,0.0
p157_1234.png,0.0
p157_27182.png,14.715785026550293
p157_31415.png,0.0
p157_42.png,12.743001937866211
p157_8675309.png,0.0
p158_1234.png,0.0
p158_27182.png,11.07899284362793
p158_31415.png,0.0
p158_42.png,0.0
p158_8675309.png,0.0
p159_1234.png,0.4899769127368927
p159_27182.png,34.34640121459961
p159_31415.png,15.465163230895996
p159_42.png,16.032258987426758
p159_8675309.png,5.568859577178955
p160_1234.png,24.0524845123291
p160_27182.png,35.118412017822266
p160_31415.png,15.03760051727295
p160_42.png,20.528348922729492
p160_8675309.png,26.04227638244629
p161_1234.png,0.0
p161_27182.png,0.0
p161_31415.png,0.0
p161_42.png,0.0
p161_8675309.png,0.0
p162_1234.png,18.65511131286621
p162_27182.png,32.8436393737793
p162_31415.png,20.523805618286133
p162_42.png,11.169172286987305
p162_8675309.png,8.436487197875977
p163_1234.png,21.247447967529297
p163_27182.png,35.0452880859375
p163_31415.png,24.04414939880371
p163_42.png,26.25782012939453
p163_8675309.png,26.215898513793945
p164_1234.png,0.0
p164_27182.png,0.0
p164_31415.png,0.0
p164_42.png,0.0
p164_8675309.png,0.0
p165_1234.png,5.67755126953125
p165_27182.png,17.74447250366211
p165_31415.png,4.470165729522705
p165_42.png,0.0
p165_8675309.png,0.0
p166_1234.png,8.774774551391602
p166_27182.png,22.875398635864258
p166_31415.png,7.731268405914307
p166_42.png,3.1876914501190186
p166_8675309.png,14.537311553955078
p167_1234.png,0.0
p167_27182.png,0.0
p167_31415.png,0.0
p167_42.png,0.0
p167_8675309.png,0.0
p168_1234.png,11.055991172790527
p168_27182.png,38.90019989013672
p168_31415.png,17.803050994873047
p168_42.png,36.79387283325195
p168_8675309.png,13.809452056884766
p169_1234.png,16.5648250579834
p169_27182.png,42.517906188964844
p169_31415.png,22.18286895751953
p169_42.png,3.867579936981201
p169_8675309.png,17.793041229248047
p170_1234.png,0.0
p170_27182.png,0.0
p170_31415.png,0.0
p170_42.png,0.0
p170_8675309.png,0.0
p171_1234.png,9.389400482177734
p171_27182.png,27.400781631469727
p171_31415.png,19.494680404663086
p171_42.png,0.0
p171_8675309.png,16.085918426513672
p172_1234.png,19.011383056640625
p172_27182.png,30.108488082885742
p172_31415.png,20.80194854736328
p172_42.png,21.880435943603516
p172_8675309.png,31.626651763916016
p173_1234.png,0.0
p173_27182.png,0.0
p173_31415.png,0.0
p173_42.png,0.0
p173_8675309.png,0.0
p174_1234.png,5.247684001922607
p174_27182.png,16.1450252532959
p174_31415.png,4.434255123138428
p174_42.png,2.7096872329711914
p174_8675309.png,0.0
p175_1234.png,7.59293794631958
p175_27182.png,18.734710693359375
p175_31415.png,0.0
p175_42.png,7.803805351257324
p175_8675309.png,0.0
p176_1234.png,0.0
p176_27182.png,0.0
p176_31415.png,0.0
p176_42.png,0.0
p176_8675309.png,0.0
p177_1234.png,4.363522052764893
p177_27182.png,33.08320236206055
p177_31415.png,6.4394402503967285
p177_42.png,38.63077926635742
p177_8675309.png,21.630149841308594
p178_1234.png,0.0
p178_27182.png,30.655302047729492
p178_31415.png,10.383768081665039
p178_42.png,0.0
p178_8675309.png,2.7456586360931396
p179_1234.png,0.0
p179_27182.png,0.0
p179_31415.png,0.0
p179_42.png,0.0
p179_8675309.png,0.0
p180_1234.png,13.71169376373291
p180_27182.png,36.213478088378906
p180_31415.png,12.876299858093262
p180_42.png,0.0
p180_8675309.png,30.72905921936035
p181_1234.png,25.552480697631836
p181_27182.png,30.438417434692383
p181_31415.png,20.29372215270996
p181_42.png,14.566009521484375
p181_8675309.png,36.72957992553711
p182_1234.png,0.0
p182_27182.png,0.0
p182_31415.png,0.0
p182_42.png,0.0
p182_8675309.png,0.0
p183_1234.png,0.0
p183_27182.png,15.145212173461914
p183_31415.png,0.0
p183_42.png,12.427364349365234
p183_8675309.png,0.0
p184_1234.png,7.847438812255859
p184_27182.png,28.862112045288086
p184_31415.png,0.0
p184_42.png,7.683623790740967
p184_8675309.png,3.0276875495910645
p185_1234.png,0.0
p185_27182.png,0.0
p185_31415.png,0.0
p185_42.png,0.0
p185_8675309.png,0.0
p186_1234.png,18.974735260009766
p186_27182.png,32.898624420166016
p186_31415.png,16.42108917236328
p186_42.png,49.32637023925781
p186_8675309.png,46.43755340576172
p187_1234.png,8.425389289855957
p187_27182.png,23.841726303100586
p187_31415.png,18.32712173461914
p187_42.png,9.606404304504395
p187_8675309.png,5.286904811859131
p188_1234.png,0.0
p188_27182.png,1.1917728185653687
p188_31415.png,0.0
p188_42.png,0.0
p188_8675309.png,0.0
p189_1234.png,21.557172775268555
p189_27182.png,4.901862144470215
p189_31415.png,6.229759693145752
p189_42.png,0.0
p189_8675309.png,11.227434158325195
